timestamp,open,high,low,close,volume
1639659600000,23.01349,23.0721,23.01349,23.01349,7208877.0
1639660500000,23.01349,23.13071,23.01349,23.11117,27404750.0
1639661400000,23.13071,23.13071,23.05256,23.11117,22115720.0
1639662300000,23.09163,23.13071,23.05256,23.09163,32815520.0
1639663200000,23.09163,23.71679,23.09163,23.67772,333473100.0
1639664100000,23.67772,23.67772,23.36514,23.48236,187808500.0
1639665000000,23.48236,23.52143,23.38468,23.48236,77184530.0
1639665900000,23.50189,23.5605,23.42375,23.52143,136498900.0
1639666800000,23.52143,23.79493,23.48236,23.63865,236603200.0
1639667700000,23.65818,23.67772,23.48236,23.50189,115768500.0
1639668600000,23.50189,23.59957,23.48236,23.5605,78857790.0
1639669500000,23.5605,23.63865,23.54097,23.59957,57772550.0
1639670400000,23.61911,23.65818,23.54097,23.63865,62887250.0
1639671300000,23.61911,23.67772,23.58004,23.63865,58680810.0
1639672200000,23.65818,24.2638,23.63865,24.0489,311645800.0
1639673100000,24.0489,24.06844,23.93169,24.0489,94709260.0
1639674000000,24.0489,24.08797,23.91215,24.08797,98797540.0
1639674900000,24.08797,24.10751,24.00983,24.08797,76357360.0
1639675800000,24.08797,24.24426,23.99029,24.18566,157605300.0
1639676700000,24.20519,24.49823,24.18566,24.47869,251203600.0
1639735200000,25.04524,25.68993,25.04524,25.35782,386160600.0
1639736100000,25.31875,25.35782,25.22107,25.26014,238096100.0
1639737000000,25.26014,25.55318,25.16246,25.49457,248910600.0
1639737900000,25.49457,25.51411,25.31875,25.35782,104665100.0
1639738800000,25.37735,25.41643,25.26014,25.29921,111642400.0
1639739700000,25.29921,25.33828,25.20153,25.26014,114449400.0
1639740600000,25.27967,25.39689,25.22107,25.39689,96573550.0
1639741500000,25.39689,25.41643,25.29921,25.39689,102411400.0
1639742400000,25.39689,25.43596,25.31875,25.33828,93604080.0
1639743300000,25.33828,25.55318,25.33828,25.47503,134838000.0
1639744200000,25.4555,25.57272,25.43596,25.49457,110174800.0
1639745100000,25.49457,25.55318,25.43596,25.53364,80105390.0
1639746000000,25.55318,25.78761,25.53364,25.70947,232948500.0
1639746900000,25.68993,26.04158,25.4555,25.57272,294727700.0
1639747800000,25.57272,25.6704,25.12338,25.2406,323459500.0
1639748700000,25.26014,25.33828,25.12338,25.182,194960500.0
1639749600000,25.16246,25.29921,24.7522,25.20153,257057800.0
1639750500000,25.182,25.2406,25.14292,25.2406,108695900.0
1639751400000,25.2406,25.2406,25.12338,25.16246,158025700.0
1639752300000,25.16246,25.182,24.98663,25.12338,88364710.0
